date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,unemployment_rate,employment_rate,house_price_real,retail_sales_volume,cpi_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,share_price_index
1919-01-01,NA,NA,NA,NA,NA,NA,NA,4.637457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919-04-01,NA,NA,NA,NA,NA,NA,NA,4.672977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919-07-01,NA,NA,NA,NA,NA,NA,NA,5.188239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919-10-01,NA,NA,NA,NA,NA,NA,NA,5.063901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920-01-01,NA,NA,NA,NA,NA,NA,NA,5.534721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920-04-01,NA,NA,NA,NA,NA,NA,NA,5.27709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920-07-01,NA,NA,NA,NA,NA,NA,NA,5.179384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920-10-01,NA,NA,NA,NA,NA,NA,NA,4.495309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921-01-01,NA,NA,NA,NA,NA,NA,NA,3.855642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921-04-01,NA,NA,NA,NA,NA,NA,NA,3.820122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921-07-01,NA,NA,NA,NA,NA,NA,NA,3.90894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921-10-01,NA,NA,NA,NA,NA,NA,NA,4.166571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922-01-01,NA,NA,NA,NA,NA,NA,NA,4.495309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922-04-01,NA,NA,NA,NA,NA,NA,NA,4.797348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922-07-01,NA,NA,NA,NA,NA,NA,NA,5.054979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922-10-01,NA,NA,NA,NA,NA,NA,NA,5.703534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923-01-01,NA,NA,NA,NA,NA,NA,NA,5.872314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923-04-01,NA,NA,NA,NA,NA,NA,NA,6.192131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923-07-01,NA,NA,NA,NA,NA,NA,NA,6.014462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923-10-01,NA,NA,NA,NA,NA,NA,NA,5.819017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924-01-01,NA,NA,NA,NA,NA,NA,NA,5.89898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924-04-01,NA,NA,NA,NA,NA,NA,NA,5.437015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924-07-01,NA,NA,NA,NA,NA,NA,NA,5.303755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924-10-01,NA,NA,NA,NA,NA,NA,NA,5.747943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925-01-01,NA,NA,NA,NA,NA,NA,NA,6.076681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925-04-01,NA,NA,NA,NA,NA,NA,NA,6.094425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925-07-01,NA,NA,NA,NA,NA,NA,NA,6.112202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925-10-01,NA,NA,NA,NA,NA,NA,NA,6.378721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926-01-01,NA,NA,NA,NA,NA,NA,NA,6.396465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926-04-01,NA,NA,NA,NA,NA,NA,NA,6.440907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926-07-01,NA,NA,NA,NA,NA,NA,NA,6.591943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926-10-01,NA,NA,NA,NA,NA,NA,NA,6.663017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927-01-01,NA,NA,NA,NA,NA,NA,NA,6.671873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927-04-01,NA,NA,NA,NA,NA,NA,NA,6.609687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927-07-01,NA,NA,NA,NA,NA,NA,NA,6.494171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927-10-01,NA,NA,NA,NA,NA,NA,NA,6.298791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-01-01,NA,NA,NA,NA,NA,NA,NA,6.503092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-04-01,NA,NA,NA,NA,NA,NA,NA,6.600799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-07-01,NA,NA,NA,NA,NA,NA,NA,6.849541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-10-01,NA,NA,NA,NA,NA,NA,NA,7.196023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-01-01,NA,NA,NA,NA,NA,NA,NA,7.427022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-04-01,NA,NA,NA,NA,NA,NA,NA,7.675764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-07-01,NA,NA,NA,NA,NA,NA,NA,7.79128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-10-01,NA,NA,NA,NA,NA,NA,NA,7.240465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-01-01,NA,NA,NA,NA,NA,NA,NA,6.849574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-04-01,NA,NA,NA,NA,NA,NA,NA,6.583055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-07-01,NA,NA,NA,NA,NA,NA,NA,6.005574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-10-01,NA,NA,NA,NA,NA,NA,NA,5.596907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-01-01,NA,NA,NA,NA,NA,NA,NA,5.490312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-04-01,NA,NA,NA,NA,NA,NA,NA,5.4992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-07-01,NA,NA,NA,NA,NA,NA,NA,5.099422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-10-01,NA,NA,NA,NA,NA,NA,NA,4.646345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-01-01,NA,NA,NA,NA,NA,NA,NA,4.388681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-04-01,NA,NA,NA,NA,NA,NA,NA,3.891196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-07-01,NA,NA,NA,NA,NA,NA,NA,3.802345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-10-01,NA,NA,NA,NA,NA,NA,NA,4.104385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-01-01,NA,NA,NA,NA,NA,NA,NA,3.90894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-04-01,NA,NA,NA,NA,NA,NA,NA,4.708531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-07-01,NA,NA,NA,NA,NA,NA,NA,5.650204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-10-01,NA,NA,NA,NA,NA,NA,NA,4.903976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-01-01,NA,NA,NA,NA,NA,NA,NA,5.223793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-04-01,NA,NA,NA,NA,NA,NA,NA,5.4992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-07-01,NA,NA,NA,NA,NA,NA,NA,4.957273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-10-01,NA,NA,NA,NA,NA,NA,NA,5.099389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-01-01,NA,NA,NA,NA,NA,NA,NA,5.819017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-04-01,NA,NA,NA,NA,NA,NA,NA,5.756798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-07-01,NA,NA,NA,NA,NA,NA,NA,6.005574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-10-01,NA,NA,NA,NA,NA,NA,NA,6.485315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-01-01,NA,NA,NA,NA,NA,NA,NA,6.396498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-04-01,NA,NA,NA,NA,NA,NA,NA,6.929503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-07-01,NA,NA,NA,NA,NA,NA,NA,7.311539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-10-01,NA,NA,NA,NA,NA,NA,NA,7.764582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-01-01,NA,NA,NA,NA,NA,NA,NA,8.102208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-04-01,NA,NA,NA,NA,NA,NA,NA,8.244356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-07-01,NA,NA,NA,NA,NA,NA,NA,8.1110969999999991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-10-01,NA,NA,NA,NA,NA,NA,NA,6.654096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-01-01,NA,NA,NA,NA,NA,NA,NA,5.854571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-04-01,NA,NA,NA,NA,NA,NA,NA,5.659092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-07-01,NA,NA,NA,NA,NA,NA,NA,6.245461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-10-01,NA,NA,NA,NA,NA,NA,NA,6.840686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-01-01,NA,NA,NA,NA,NA,NA,NA,7.027243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-04-01,NA,NA,NA,NA,NA,NA,NA,7.071651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-07-01,NA,NA,NA,NA,NA,NA,NA,7.60469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-10-01,NA,NA,NA,NA,NA,NA,NA,8.484178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-01,NA,NA,NA,NA,NA,NA,NA,8.208803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-01,NA,NA,NA,NA,NA,NA,NA,8.404248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-07-01,NA,NA,NA,NA,NA,NA,NA,8.866213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-10-01,NA,NA,NA,NA,NA,NA,NA,9.390364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941-01-01,NA,NA,NA,NA,NA,NA,NA,10.21662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941-04-01,NA,NA,NA,NA,NA,NA,NA,10.90066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941-07-01,NA,NA,NA,NA,NA,NA,NA,11.33596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941-10-01,NA,NA,NA,NA,NA,NA,NA,11.58477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942-01-01,NA,NA,NA,NA,NA,NA,NA,12.1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942-04-01,NA,NA,NA,NA,NA,NA,NA,11.99337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942-07-01,NA,NA,NA,NA,NA,NA,NA,12.6597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942-10-01,NA,NA,NA,NA,NA,NA,NA,13.72578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943-01-01,NA,NA,NA,NA,NA,NA,NA,14.46312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943-04-01,NA,NA,NA,NA,NA,NA,NA,14.88956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943-07-01,NA,NA,NA,NA,NA,NA,NA,15.67138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943-10-01,NA,NA,NA,NA,NA,NA,NA,16.35545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944-01-01,NA,NA,NA,NA,NA,NA,NA,16.55087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944-04-01,NA,NA,NA,NA,NA,NA,NA,16.48868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944-07-01,NA,NA,NA,NA,NA,NA,NA,16.49757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944-10-01,NA,NA,NA,NA,NA,NA,NA,16.44427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945-01-01,NA,NA,NA,NA,NA,NA,NA,16.13334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945-04-01,NA,NA,NA,NA,NA,NA,NA,15.35156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945-07-01,NA,NA,NA,NA,NA,NA,NA,13.2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945-10-01,NA,NA,NA,NA,NA,NA,NA,11.76244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946-01-01,NA,NA,NA,NA,NA,NA,NA,11.27381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946-04-01,NA,NA,NA,NA,NA,NA,NA,11.56696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946-07-01,NA,NA,NA,NA,NA,NA,NA,12.66859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946-10-01,NA,NA,NA,NA,NA,NA,NA,13.29934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-01-01,NA,NA,NA,NA,NA,NA,NA,13.61919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-04-01,NA,NA,NA,NA,NA,NA,NA,13.62804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-07-01,NA,NA,NA,NA,NA,NA,NA,13.65471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-10-01,NA,NA,NA,NA,NA,NA,NA,14.02785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-01-01,NA,NA,NA,NA,NA,NA,NA,14.16997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-04-01,NA,NA,NA,NA,NA,NA,NA,14.32104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-07-01,NA,NA,NA,NA,NA,NA,NA,14.45426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-10-01,NA,NA,NA,NA,NA,NA,NA,14.30323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-01-01,NA,NA,NA,NA,NA,NA,NA,13.84126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-04-01,NA,NA,NA,NA,NA,NA,NA,13.40596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-07-01,NA,NA,NA,NA,NA,NA,NA,13.43263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-10-01,NA,NA,NA,NA,NA,NA,NA,13.37041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-01-01,NA,NA,NA,NA,NA,NA,NA,14.07226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-04-01,NA,NA,NA,NA,NA,NA,NA,15.25382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-07-01,NA,NA,NA,NA,NA,NA,NA,16.47979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-10-01,NA,NA,NA,NA,NA,NA,NA,16.76412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-01-01,NA,NA,NA,NA,NA,NA,NA,17.101680000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-04-01,NA,NA,NA,NA,NA,NA,NA,17.15501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-07-01,NA,NA,NA,NA,NA,NA,NA,16.74634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-10-01,NA,NA,NA,NA,NA,NA,NA,16.86183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-01-01,NA,NA,NA,NA,NA,NA,NA,17.25272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-04-01,NA,NA,NA,NA,NA,NA,NA,17.00394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-07-01,NA,NA,NA,NA,NA,NA,NA,17.50146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-10-01,NA,NA,NA,NA,NA,NA,NA,18.7541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-01-01,NA,NA,NA,NA,NA,NA,NA,19.12724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-04-01,NA,NA,NA,NA,NA,NA,NA,19.39376,NA,NA,NA,NA,NA,NA,2.9966666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-07-01,NA,NA,NA,NA,NA,NA,NA,19.41154,NA,NA,NA,NA,NA,NA,2.9166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-10-01,NA,NA,NA,NA,NA,NA,NA,18.4965,NA,NA,NA,NA,NA,NA,2.6433333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-01-01,NA,NA,NA,NA,NA,NA,NA,17.91016,NA,NA,NA,NA,NA,NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-04-01,NA,NA,NA,NA,NA,NA,NA,17.83909,NA,NA,NA,NA,NA,NA,2.3466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-07-01,NA,NA,NA,NA,NA,NA,NA,17.92794,NA,NA,NA,NA,NA,NA,2.3466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-10-01,NA,NA,NA,NA,NA,NA,NA,18.42542,NA,NA,NA,NA,NA,NA,2.4733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-01-01,NA,NA,NA,NA,NA,NA,NA,19.42043,4.733333,NA,NA,NA,NA,NA,2.6466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-04-01,NA,NA,NA,NA,NA,NA,NA,20.26439,4.4,NA,NA,NA,0,0.9610885656,2.7633333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-07-01,NA,NA,NA,NA,NA,NA,NA,20.57535,4.1,NA,NA,NA,0.49937578027465,0.525508107,2.9466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-10-01,NA,NA,NA,NA,NA,NA,NA,21.06395,4.233333,NA,NA,NA,0.12422360248447692,1.7117636468,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-01-01,NA,NA,NA,NA,NA,NA,NA,21.14391,4.033333,NA,NA,NA,-0.248138957816374,2.2412025118,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-04-01,NA,NA,NA,NA,NA,NA,NA,21.05506,4.2,NA,NA,NA,0.87064676616915,1.1824192528,3.0833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-07-01,NA,NA,NA,NA,NA,NA,NA,20.93958,4.133333,NA,NA,NA,1.2330456226880502,0.794088906,3.2733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-10-01,NA,NA,NA,NA,NA,NA,NA,21.70362,4.133333,NA,NA,NA,0.609013398294749,0.0936774411,3.4733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-01-01,NA,NA,NA,NA,NA,NA,NA,21.90798,3.933333,NA,NA,NA,0.6053268765133399,1.0444892731,3.4033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.476398
1957-04-01,NA,NA,NA,NA,NA,NA,NA,21.63251,4.1,NA,NA,NA,1.08303249097471,1.0769116302,3.6266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.592013
1957-07-01,NA,NA,NA,NA,NA,NA,NA,21.71254,4.233333,NA,NA,NA,1.07142857142856,0.1148944066,3.9266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.560312
1957-10-01,NA,NA,NA,NA,NA,NA,NA,20.79743,4.933333,NA,NA,NA,0.23557126030623993,0.1369455834,3.6333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.288057
1958-01-01,NA,NA,NA,NA,NA,NA,NA,19.62476,6.3,NA,NA,NA,1.05757931844888,1.5693472725,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.327217
1958-04-01,NA,NA,NA,NA,NA,NA,NA,19.29602,7.366667,NA,NA,NA,0.8139534883721,-0.8554117761,2.9233333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396213
1958-07-01,NA,NA,NA,NA,NA,NA,NA,20.31769,7.333333,NA,NA,NA,0.11534025374855092,0.2484674239,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.636767
1958-10-01,NA,NA,NA,NA,NA,NA,NA,21.23273,6.366667,NA,NA,NA,0,-0.3776109743,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.890374
